Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Crystal Rhinestone Pave V Collar Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180309/RN17662-G-CRY-16_4L-08L-2L-382373-425-02.jpg,,"Style No : 382373 Color : Clear, Gold  Necklace Size : 16"" + 4"" L  Decor Size : 0.8"" L Earring Size : 2"" L Crystal Rhinestone Pave V Collar Necklace",4.25
Laurel Rhinestone Necklace Jewelry Set,JEWELRY;NECKLACE/RHINESTONE,images/20130118/RN12207-S-CRY-3P-15_3L-15L-075H-8L-125L-189847-600-03.jpg,,"Style No : 189847 Color : Clear, Silver Theme : Flower & Leaf  Necklace Size : 15"" + 3"" L Decor Size : 1.5"" L Bracelet Size : 0.75"" H, 8"" L Earrings Size : 1.25"" L 3-Pieces Jewelry Set Laurel Rhinestone Necklace Jewelry Set",7.00
Laurel Rhinestone Necklace Jewelry Set,JEWELRY;NECKLACE/RHINESTONE,images/20130118/RN12207-G-CRY-3P-15_3L-15L-075H-8L-125L-189846-600-03.jpg,,"Style No : 189846 Color : Clear, Gold Theme : Flower & Leaf  Necklace Size : 15"" + 3"" L Decor Size : 1.5"" L Bracelet Size : 0.75"" H, 8"" L Earrings Size : 1.25"" L 3-Pieces Jewelry Set Laurel Rhinestone Necklace Jewelry Set",7.00
Crystal Rhinestone Pave Oval Cluster Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180306/RN17698-G-CRY-16_4L-125L-175L-382018-725-02.jpg,,"Style No : 382018 Color : Clear, Gold  Necklace Size : 16"" + 4"" L Decor Size : 1.25"" L Earring Size : 1.75"" L Crystal Rhinestone Pave Oval Cluster Necklace",7.25
Crystal Rhinestone Pave Oval Cluster Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180306/RN17698-G-AB-16_4L-125L-175L-382017-725-02.jpg,,"Style No : 382017 Color : AB, Gold  Necklace Size : 16"" + 4"" L Decor Size : 1.25"" L Earring Size : 1.75"" L Crystal Rhinestone Pave Oval Cluster Necklace",7.25
Crystal Rhinestone Pave Teardrop Cluster Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180306/RN17680-G-CRY-16_4L-13L-13L-382007-600-02.jpg,,"Style No : 382007 Color : Clear, Gold  Necklace Size : 16"" + 4"" L Decor Size : 1.3"" L Earring Size : 1.3"" L Crystal Rhinestone Pave Teardrop Cluster Necklace",6.00
Crystal Rhinestone Pave Teardrop Cluster Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180306/RN17680-S-BK-16_4L-13L-13L-382012-600-02.jpg,,"Style No : 382012 Color : Black, Silver  Necklace Size : 16"" + 4"" L Decor Size : 1.3"" L Earring Size : 1.3"" L Crystal Rhinestone Pave Teardrop Cluster Necklace",6.00
Crystal Rhinestone Pave Teardrop Cluster Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180306/RN17680-G-AB-16_4L-13L-13L-382005-600-02.jpg,,"Style No : 382005 Color : AB, Clear, Gold  Necklace Size : 16"" + 4"" L Decor Size : 1.3"" L Earring Size : 1.3"" L Crystal Rhinestone Pave Teardrop Cluster Necklace",6.00
Secret Box _ 14k Gold Dipped Cz Round Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20170724/PDN20270-SAPPIRE-16_2L-6mm-353357-550-01.jpg,images/20170724/des_img/PDN20270-SAPPIRE-16_2L-6mm-353357-550-01-1.jpg,"Style No : 353357 Color : Sapphire  Necklace Size : 16"" + 2"" L Decor Size : 6mm Materials : CZ / Brass Secret Box _ 14K Gold Dipped CZ Round Pendant Necklace",5.50
Cord Stone Cluster Accented Y Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180226/LN27324-MN-30L-7L-381004-425-02.jpg,images/20180226/des_img/LN27324-MN-30L-7L-381004-425-02-1.jpg,"Style No : 381004 Color : Mint  Necklace Size : 30"" L  Decor Size : 7"" L Cord Stone Cluster Accented Y Long Necklace",4.25
Marquise Crystal Cluster Bib Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0040-4J-18_3L-35L-2L-380661-1425-06.jpg,,"Style No : 380661 Color : Jet Black  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2"" L Marquise Crystal Cluster Bib Evening Necklace",14.25
Marquise Crystal Cluster Bib Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0040-2R-18_3L-35L-2L-380656-1425-06.jpg,,"Style No : 380656 Color : Red  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2"" L Marquise Crystal Cluster Bib Evening Necklace",14.25
Marquise Crystal Cluster Bib Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0040-2C-18_3L-35L-2L-380651-1425-06.jpg,,"Style No : 380651 Color : Clear, Gold  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2"" L Marquise Crystal Cluster Bib Evening Necklace",14.25
Hammered Metal Open Choker Necklace,JEWELRY;NECKLACE/METAL,images/20180224/CN0459-G-CUFF-025H-5D-380793-300--02.jpg,images/20180224/des_img/CN0459-G-CUFF-025H-5D-380793-300--02-1.jpg,"Style No : 380793 Color : Gold  Size : 0.25 ""H, 5"" D Hammered metal open choker necklace",3.00
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-3C-18_3L-35L-225L-380648-1425-07.jpg,,"Style No : 380648 Color : Clear, Silver  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2C-18_3L-35L-225L-380640-1425-07.jpg,,"Style No : 380640 Color : Clear, Gold  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2G-18_3L-35L-225L-380641-1425-07.jpg,,"Style No : 380641 Color : Gold, Green  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2GX-18_3L-35L-225L-380642-1425-07.jpg,,"Style No : 380642 Color : Gold, Vitrail  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2LP-18_3L-35L-225L-380643-1425-07.jpg,,"Style No : 380643 Color : Gold, Peach  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2LT-18_3L-35L-225L-380644-1425-07.jpg,,"Style No : 380644 Color : Gold, Lt Col Topaz  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2R-18_3L-35L-225L-380645-1425-07.jpg,,"Style No : 380645 Color : Gold, Red  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2S-18_3L-35L-225L-380646-1425-07.jpg,,"Style No : 380646 Color : Sapphire, Silver  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-2X-18_3L-35L-225L-380647-1425-07.jpg,,"Style No : 380647 Color : AB, Gold  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Marquise Glass Crystal Cluster Vine Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180223/EVN0039-3X-18_3L-35L-225L-380649-1425-07.jpg,,"Style No : 380649 Color : AB, Silver  Necklace Size : 18"" + 3"" L  Decor Size : 3.5"" L Earring Size : 2.25"" L Marquise Glass Crystal Cluster Vine Evening Necklace",14.25
Filigree Petal Chain Tassel Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180213/LN7185-MNT-MG-32_3L-5L-1L-379675-450-01.jpg,images/20180213/des_img/LN7185-MNT-MG-32_3L-5L-1L-379675-450-01-1.jpg,"Style No : 379675 Color : Matte gold, Mint Theme : Filigree, Tassel  Necklace Size : 32"" + 3"" L Decor Size : 5"" L Earring Size : 1"" L Filigree Petal Chain Tassel Long Necklace",4.50
Just Breathe _ Metal Disc Pendant Necklace Gift Bag Set,JEWELRY;NECKLACE/METAL,images/20180221/PDN6280-52-GD-JUST_BREATHE-16_3L-07X07-380385-350-01.jpg,images/20180221/des_img/PDN6280-52-GD-JUST_BREATHE-16_3L-07X07-380385-350-01-1.jpg,"Style No : 380385 Color : Gold Theme : Message  Necklace Size : 16"" + 3"" L Decor Size : 0.7"" X 0.7"" Bag Size : 2.75"" X 3.5"" Just Breathe _ Metal Disc Pendant Necklace Gift Bag Set",3.50
Just Breathe _ Metal Disc Pendant Necklace Gift Bag Set,JEWELRY;NECKLACE/METAL,images/20180221/PDN6280-52-RH-JUST_BREATHE-16_3L-07X07-380386-350-01.jpg,images/20180221/des_img/PDN6280-52-RH-JUST_BREATHE-16_3L-07X07-380386-350-01-1.jpg,"Style No : 380386 Color : Rhodium Theme : Message  Necklace Size : 16"" + 3"" L Decor Size : 0.7"" X 0.7"" Bag Size : 2.75"" X 3.5"" Just Breathe _ Metal Disc Pendant Necklace Gift Bag Set",3.50
Round Cubic Zirconia Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20180219/PDN5540-G-YW-CZ-16_2L-025L-380283-375-01.jpg,images/20180219/des_img/PDN5540-G-YW-CZ-16_2L-025L-380283-375-01-1.jpg,"Style No : 380283 Color : Gold, Yellow  Necklace Size : 16"" + 2"" L  Decor Size : 0.25"" L Hand Made in Korea Round Cubic Zirconia Pendant Necklace",3.75
Natural Mother Of Pearl Oval Stone Pendant Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180216/PDN0420-WG-PNK-32_3L-1X3-380147-600-02.jpg,images/20180216/des_img/PDN0420-WG-PNK-32_3L-1X3-380147-600-02-1.jpg,"Style No : 380147 Color : Pink, Worn Gold Theme : Pearl  Necklace Size : 32"" + 3"" L  Decor Size : 1"" X 3"" Natural Mother of Pearl Oval Stone Pendant Long Necklace",6.00
Elephant Pendant Long Necklace,JEWELRY;NECKLACE/METAL,images/20180216/PDN1357-MCOP-25X175-26_3L-380127-375-02.jpg,images/20180216/des_img/PDN1357-MCOP-25X175-26_3L-380127-375-02-1.jpg,"Style No : 380127 Color : Copper Theme : Animal, Elephant  Necklace Size : 26"" + 3"" L  Decor Size : 2.5"" X 1.75"" Elephant pendant long necklace",3.75
Fashion Jewelry Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20180216/PDN0398-RH-16L-05X07-84736-275-01.jpg,images/20180216/des_img/PDN0398-RH-16L-05X07-84736-275-01-1.jpg,"Style No : 84736 Color : Rhodium, Blue  Necklace Size : 16"" L  Decor Size : 0.5"" X 0.7"" Fashion Jewelry Pendant Necklace",2.75
Enamel Metal Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170824/PDN100-2-G-16L-03X05-357865-275-01.jpg,images/20170824/des_img/PDN100-2-G-16L-03X05-357865-275-01-1.jpg,"Style No : 357865 Color : Gold, Red  Necklace Size : 16"" L Decor Size : 0.3"" X 0.5"" Enamel Metal Pendant Necklace",2.75
Enamel Metal Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20170824/PDN100-2-RH-16L-03X05-357866-275-01.jpg,images/20170824/des_img/PDN100-2-RH-16L-03X05-357866-275-01-1.jpg,"Style No : 357866 Color : Red, Rhodium  Necklace Size : 16"" L Decor Size : 0.3"" X 0.5"" Enamel Metal Pendant Necklace",2.75
Twisted Rope Metal Pendant Necklace,JEWELRY;NECKLACE/METAL,images/20170905/PDN100-17-RH-16L-03X07-359240-250-01.jpg,images/20170905/des_img/PDN100-17-RH-16L-03X07-359240-250-01-1.jpg,"Style No : 359240 Color : Rhodium  Necklace Size : 16"" L Decor Size : 0.3"" X 0.7"" Twisted Rope Metal Pendant Necklace",2.50
Enamel Metal Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20170905/PDN100-18-RH-16L-06X05-359241-275-01.jpg,images/20170905/des_img/PDN100-18-RH-16L-06X05-359241-275-01-1.jpg,"Style No : 359241 Color : Rhodium  Necklace Size : 16"" L Decor Size : 0.6"" X 0.5"" Enamel Metal Pendant Necklace",2.75
Enamel Wine Basket Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20170905/PDN100-19-RH-16L-05X07-359242-250-01.jpg,images/20170905/des_img/PDN100-19-RH-16L-05X07-359242-250-01-1.jpg,"Style No : 359242 Color : Rhodium  Necklace Size : 16"" L Decor Size : 0.5"" X 0.7"" Enamel Wine Basket Pendant Necklace",2.50
Layered Metal Disc Chain Y Shaped Necklace,JEWELRY;NECKLACE/METAL,images/20170628/MN482-WS-18_3L-7L-025L-350164-675-02.jpg,images/20170628/des_img/MN482-WS-18_3L-7L-025L-350164-675-02-1.jpg,"Style No : 350164 Color : Worn Silver  Necklace Size : 18"" + 3"" L Decor Size : 7"" L Earring Size : 0.25"" L Layered Metal Disc Chain Y Shaped Necklace",6.75
Layered Metal Disc Chain Y Shaped Necklace,JEWELRY;NECKLACE/METAL,images/20171121/MN482-RH-18_3L-7L-025L-368655-675-02.jpg,images/20171121/des_img/MN482-RH-18_3L-7L-025L-368655-675-02-1.jpg,"Style No : 368655 Color : Rhodium  Necklace Size: 18"" + 3"" L Decor Size : 7"" L Earring Size : 0.25"" L Layered Metal Disc Chain Y Shaped Necklace",6.75
Multi Beaded Pom Pom Tassel Station Long Necklace,JEWELRY;NECKLACE/FASHION,images/20171009/LN1511-WG-BUR-30_3L-4L-364117-750-02.jpg,images/20171009/des_img/LN1511-WG-BUR-30_3L-4L-364117-750-02-1.jpg,"Style No : 364117 Color : Burgundy, Worn Gold Theme : Pom Pom, Tassel  Necklace Size: 30"" + 3"" L Decor Size : 4"" L Multi Beaded Pom Pom Tassel Station Long Necklace",7.50
Multi Beaded Pom Pom Tassel Station Long Necklace,JEWELRY;NECKLACE/FASHION,images/20171009/LN1511-WG-NVY-30_3L-4L-364120-750-02.jpg,images/20171009/des_img/LN1511-WG-NVY-30_3L-4L-364120-750-02-1.jpg,"Style No : 364120 Color : Navy, Worn Gold Theme : Pom Pom, Tassel  Necklace Size: 30"" + 3"" L Decor Size : 4"" L Multi Beaded Pom Pom Tassel Station Long Necklace",7.50
Glass Crystal Marquise Petal Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20160809/EVN014200-G-AB-18_4L-3L-26L-314113-1950-1.0.jpg,,"Style No : 314113 Color : AB, Gold  Necklace Size : 18"" + 4"" L Decor Size : 3"" L Earrings Size : 2.6"" L Glass crystal marquise petal evening necklace",16.50
Glass Crystal Marquise Petal Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20160809/EVN014200-S-18_4L-3L-26L-314115-1950-1.0.jpg,,"Style No : 314115 Color : Clear, Silver  Necklace Size : 18"" + 4"" L Decor Size : 3"" L Earrings Size : 2.6"" L Glass crystal marquise petal evening necklace",16.50
Glass Crystal Marquise Petal Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20161128/EVN014200-TOP-18_4L-3L-26L-326229-1950-1.0.jpg,,"Style No : 326229 Color : Topaz  Necklace Size : 18"" + 4"" L Decor Size : 3"" L  Earrings Size : 2.6"" L Glass crystal marquise petal evening necklace",16.50
John 3:16 _ Metal Disc Pendant Necklace Gift Bag Set,JEWELRY;NECKLACE/METAL,images/20180210/PDN6280-50-GD-JOHN-16_3L-07X07-379328-350-01.jpg,images/20180210/des_img/PDN6280-50-GD-JOHN-16_3L-07X07-379328-350-01-1.jpg,"Style No : 379328 Color : Gold Theme : Message, Religious  Necklace Size : 16"" + 3"" L Decor Size : 0.7"" X 0.7"" Bag Size : 2.75"" X 3.5"" John 3:16 _ Metal Disc Pendant Necklace Gift Bag Set",3.50
Never Stop... _ Metal Disc Pendant Necklace Gift Bag Set,JEWELRY;NECKLACE/METAL,images/20180210/PDN6280-41-RH-NEVER_STOP-16_3L-07X07-379327-350-01.jpg,images/20180210/des_img/PDN6280-41-RH-NEVER_STOP-16_3L-07X07-379327-350-01-1.jpg,"Style No : 379327 Color : Rhodium Theme : Message  Necklace Size : 16"" + 3"" L Decor Size : 0.7"" X 0.7"" Bag Size : 2.75"" X 3.5"" Never Stop Making Wishes Never Stop... _ Metal Disc Pendant Necklace Gift Bag Set",3.50
Never Stop... _ Metal Disc Pendant Necklace Gift Bag Set,JEWELRY;NECKLACE/METAL,images/20180210/PDN6280-41-GD-NEVER_STOP-16_3L-07X07-379326-350-01.jpg,images/20180210/des_img/PDN6280-41-GD-NEVER_STOP-16_3L-07X07-379326-350-01-1.jpg,"Style No : 379326 Color : Gold Theme : Message  Necklace Size : 16"" + 3"" L Decor Size : 0.7"" X 0.7"" Bag Size : 2.75"" X 3.5"" Never Stop Making Wishes Never Stop... _ Metal Disc Pendant Necklace Gift Bag Set",3.50
Reversible Curved Stone Pave & Velvet Necklace,JEWELRY;NECKLACE/FASHION,images/20180212/FN1811-GP-BK-CL-18_3L-1L-325L-379443-2250-05.jpg,images/20180212/des_img/FN1811-GP-BK-CL-18_3L-1L-325L-379443-2250-05-1.jpg,"Style No : 379443 Color : Black, Clear, Gold  Necklace Size : 18"" + 3"" L Decor Size : 1"" L Earring Size : 3.25"" L Reversible Curved Stone Pave & Velvet Necklace",22.50
Reversible Curved Stone Pave & Velvet Necklace,JEWELRY;NECKLACE/FASHION,images/20180212/FN1811-GP-IV-CL-18_3L-1L-325L-379444-2250-05.jpg,images/20180212/des_img/FN1811-GP-IV-CL-18_3L-1L-325L-379444-2250-05-1.jpg,"Style No : 379444 Color : Clear, Gold, Ivory  Necklace Size : 18"" + 3"" L Decor Size : 1"" L Earring Size : 3.25"" L Reversible Curved Stone Pave & Velvet Necklace",22.50
Reversible Curved Stone Pave & Velvet Necklace,JEWELRY;NECKLACE/FASHION,images/20180212/FN1811-GP-PK-CL-18_3L-1L-325L-379445-2250--05.jpg,images/20180212/des_img/FN1811-GP-PK-CL-18_3L-1L-325L-379445-2250-05-1.jpg,"Style No : 379445 Color : Clear, Gold, Pink  Necklace Size : 18"" + 3"" L Decor Size : 1"" L Earring Size : 3.25"" L Reversible Curved Stone Pave & Velvet Necklace",22.50
Layered Painted Abstract Metal Pendant Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180210/LN12-5776-RG-PK-33_4L-3L-13L-379240-425-02.jpg,images/20180210/des_img/LN12-5776-RG-PK-33_4L-3L-13L-379240-425-02-1.jpg,"Style No : 379240 Color : Multi, Pink, Rose Gold   Necklace Size : 33"" + 4"" L Decor Size : 3"" L Earring Size : 1.3"" L Layered Painted Abstract Metal Pendant Long Necklace",4.25
Layered Painted Abstract Metal Pendant Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180210/LN12-5776-G-MT-33_4L-3L-13L-379239-425-02.jpg,images/20180210/des_img/LN12-5776-G-MT-33_4L-3L-13L-379239-425-02-1.jpg,"Style No : 379239 Color : Blue, Gold, Multi  Necklace Size : 33"" + 4"" L Decor Size : 3"" L Earring Size : 1.3"" L Layered Painted Abstract Metal Pendant Long Necklace",4.25
Curved Crystal Rhinestone Collar Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20160502/RN16365-S-CRY-17_4L-2L-3L-304052-725-03.jpg,,"Style No : 304052 Color : Silver, Clear  Necklace Size : 17"" + 4"" L Decor Size : 2"" L Earrings Size : 3"" L Curved crystal rhinestone collar necklace",7.50
Curved Crystal Rhinestone Collar Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20160502/RN16365-G-CRY-17_4L-2L-3L-304051-725-03.jpg,,"Style No : 304051 Color : Clear, Gold  Necklace Size : 17"" + 4"" L Decor Size : 2"" L Earrings Size : 3"" L Curved crystal rhinestone collar necklace",7.50
Layered Metal Bar Station Necklace,JEWELRY;NECKLACE/METAL,images/20170922/MN0936-RG-XX-16_3L-7L-025L-361851-675-02.jpg,,"Style No : 361851 Color : Rose Gold   Necklace Size : 16"" + 3"" L Decor Size : 7"" L Earring Size : 0.25"" L Layered Metal Bar Station Necklace",6.75
Triple Shell Disc Drop Hologram Bar Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180206/LN6-2112-WHT-28_3L-4L-378338-425-01.jpg,images/20180206/des_img/LN6-2112-WHT-28_3L-4L-378338-425-01-1.jpg,"Style No : 378338 Color : White  Necklace Size : 28"" + 3"" L Decor Size : 4"" L Triple Shell Disc Drop Hologram Bar Long Necklace",4.25
Triple Shell Disc Drop Hologram Bar Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180206/LN6-2112-LBS-28_3L-4L-378336-425-01.jpg,images/20180206/des_img/LN6-2112-LBS-28_3L-4L-378336-425-01-1.jpg,"Style No : 378336 Color : Pink  Necklace Size : 28"" + 3"" L Decor Size : 4"" L Triple Shell Disc Drop Hologram Bar Long Necklace",4.25
Triple Shell Disc Drop Hologram Bar Long Necklace,JEWELRY;NECKLACE/FASHION,images/20180206/LN6-2112-LBL-28_3L-4L-378337-425-01.jpg,images/20180206/des_img/LN6-2112-LBL-28_3L-4L-378337-425-01-1.jpg,"Style No : 378337 Color : Light Blue  Necklace Size : 28"" + 3"" L Decor Size : 4"" L Triple Shell Disc Drop Hologram Bar Long Necklace",4.25
"18"" Thin Metal Round Omega Necklace",JEWELRY;JEWELRY COMPONENT/,images/20160527/MN1.4-18-S-18L-1.4mm-306917-175-01.jpg,images/20160527/des_img/MN1.4-18-S-18L-1.4mm-306917-175-01-1.jpg,"Style No : 306917 Color : Silver  Size : 18"" L, 1.4 mm 18"" Thin metal round omega necklace",2.00
Crystal Rhinestone Pave V Collar Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180131/RN17597-G-AB-16_4L-09L-175L-377934-425-02.jpg,,"Style No : 377934 Color : AB, Gold  Necklace Size : 16"" + 4"" L  Decor Size : 0.9"" L Earring Size : 1.75"" L Crystal Rhinestone Pave V Collar Necklace",4.25
Coral Branch Necklace,JEWELRY;NECKLACE/FASHION,images/20170125/FN8591-TQ-16_3L-3L-2L-331980-825-02.jpg,images/20170125/des_img/FN8591-TQ-16_3L-3L-2L-331980-825-02-1.jpg,"Style No : 331980 Color : Turquoise  Necklace Size : 16"" + 3"" L Decor Size : 3"" L  Earrings Size : 2"" L Coral branch necklace",8.25
Coral Branch Necklace,JEWELRY;NECKLACE/FASHION,images/20170125/FN8591-RD-16_3L-3L-2L-331981-825-02.jpg,images/20170125/des_img/FN8591-RD-16_3L-3L-2L-331981-825-02-1.jpg,"Style No : 331981 Color : Red  Necklace Size : 16"" + 3"" L Decor Size : 3"" L  Earrings Size : 2"" L Coral branch necklace",8.25
Boho Seed Beaded Tribal Fringe Necklace,JEWELRY;NECKLACE/FASHION,images/20170630/FN1168-MT4-18_2L-7L-350621-975-03.jpg,images/20170630/des_img/FN1168-MT4-18_2L-7L-350621-975-03-1.jpg,"Style No : 350621 Color : Multi, Turquoise Theme : Fringe  Necklace Size : 18"" + 2"" L Decor Size : 7"" L Boho Seed Beaded Tribal Fringe Necklace",9.75
Boho Seed Beaded Tribal Fringe Necklace,JEWELRY;NECKLACE/FASHION,images/20170630/FN1168-MT5-18_2L-7L-350622-975-03.jpg,images/20170630/des_img/FN1168-MT5-18_2L-7L-350622-975-03-1.jpg,"Style No : 350622 Color : Blue, Multi Theme : Fringe  Necklace Size : 18"" + 2"" L Decor Size : 7"" L Boho Seed Beaded Tribal Fringe Necklace",9.75
Marquise Stone Cluster Rhinestone Pave Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180127/RN10788-G-CRY-14_4L-07L-2L-377502-375-02.jpg,,"Style No : 377502 Color : Clear, Gold  Necklace Size : 14"" + 4"" L Decor Size : 0.7"" L Earrings Size : 2"" L Marquise Stone Cluster Rhinestone Pave Necklace",3.75
Marquise Stone Cluster Rhinestone Pave Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20180127/RN10788-G-AB-14_4L-07L-2L-377506-375-02.jpg,,"Style No : 377506 Color : AB, Gold  Necklace Size : 14"" + 4"" L Decor Size : 0.7"" L Earrings Size : 2"" L Marquise Stone Cluster Rhinestone Pave Necklace",3.75
