Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Metal Mermaid Hook Bracelet,JEWELRY;BRACELET/METAL,images/20160902/MB6353-CB-1H-25D-317630-300-01.jpg,,"Style No : 317630 Color : Copper Burnished Theme : Mermaid, Sea Life  Size : 1"" H, 2.5"" D Metal mermaid hook bracelet",3.00
Two Tone Metal Sand Dollar Hook Bracelet,JEWELRY;BRACELET/METAL,images/20130328/MB1060-RD-075H-25D-195415-300-01.jpg,,"Style No : 195415 Color : Rhodium Theme : Sand Dollar  Size : 0.75"" H, 2.5"" D Two tone metal sand dollar hook bracelet",3.00
Two Tone Metal Sand Dollar Hook Bracelet,JEWELRY;BRACELET/METAL,images/20130430/MB1060-MSV-075H-25D-199639-300-01.jpg,,"Style No : 199639 Color : Matte Silver Theme : Sand Dollar  Size : 0.75"" H, 2.5"" D Two tone metal sand dollar hook bracelet",3.00
Metal Heart Link Magnetic Bracelet,JEWELRY;BRACELET/MAGNETIC,images/20160606/MGB3426-S-08H-75L-50705-300-015.jpg,,"Style No : 50705 Color : Silver Theme : Heart  Size : 0.8"" H, 7.5"" L Metal heart link magnetic bracelet",3.50
Studded Faux Suede & Metal Chain Wrap Bracelet,JEWELRY;BRACELET/FASHION,images/20160831/FB7120-WG-NAT-05H-135_15L-317356-400-015.jpg,images/20160831/des_img/FB7120-WG-NAT-05H-135_15L-317356-400-015-1.jpg,"Style No : 317356 Color : Matte gold, Neutral  Size : 0.5"" H, 13.5"" + 1.5"" L Studded faux suede & metal chain wrap bracelet",4.00
Natural Stone Accented Wrap Bracelet,JEWELRY;BRACELET/FASHION,images/20160831/FB6089-TQ-BK-075H-32_2L-317349-450-015.jpg,images/20160831/des_img/FB6089-TQ-BK-075H-32_2L-317349-450-015-1.jpg,"Style No : 317349 Color : Black, Turquoise  Size : 0.75"" H, 32"" + 2"" L Natural stone accented wrap bracelet",4.50
Elephant Link Magnetic Bracelet,JEWELRY;BRACELET/MAGNETIC,images/20160901/MGB5834-AS-05H-7L-300-015-317565.jpg,,"Style No : 317565 Color : Silver Theme : Animal, Elephant  0.5"" width  7"" length magnetic closure ELEPHANT LINK MAGNETIC BRACELET",3.00
Hammered Swirl Metal Magnetic Bracelet,JEWELRY;BRACELET/MAGNETIC,images/20150119/MGB7369-S-08H-75L-MAG-258722-300-015.jpg,images/20150119/des_img/MGB7369-S-08H-75L-MAG-258722-300-015-1.jpg,"Style No : 258722 Color : Silver  Size: 0.8"" H, 7.5"" L  Magnetic Closure Hammered Swirl Metal Magnetic Bracelet",3.50
Crystal Banded Metal Cage Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20160901/CFB7024-GD-CLR-375L-CUFF-317502-450-03.jpg,images/20160901/des_img/CFB7024-GD-CLR-375L-CUFF-317502-450-03-1.jpg,"Style No : 317502 Color : Gold, Clear  Size : 3.75"" H Cuff Crystal banded metal cage cuff bracelet",4.50
'w' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-W-125H-275D-314282-350-015.jpg,,"Style No : 314282 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'W' monogram charm bracelet",3.50
'v' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-V-125H-275D-314281-350-015.jpg,,"Style No : 314281 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'V' monogram charm bracelet",3.50
'r' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-R-125H-275D-314278-350-015.jpg,,"Style No : 314278 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'R' monogram charm bracelet",3.50
'p' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-P-125H-275D-314277-350-015.jpg,,"Style No : 314277 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'P' monogram charm bracelet",3.50
'n' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160831/CB07038-N-WG-125L-275D-317441-350-015.jpg,,"Style No : 317441 Color : Matte gold Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'N' monogram charm bracelet",3.50
'n' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-N-125H-275D-314276-350-015.jpg,,"Style No : 314276 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'N' monogram charm bracelet",3.50
'g' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-G-125H-275D-314272-350-015.jpg,,"Style No : 314272 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'G' monogram charm bracelet",3.50
'e' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-E-125H-275D-314271-350-015.jpg,,"Style No : 314271 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'E' monogram charm bracelet",3.50
'd' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160809/CB07038-SB-D-125H-275D-314270-350-015.jpg,,"Style No : 314270 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'D' monogram charm bracelet",3.50
'b' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160819/CB07038-SB-B-1.25L-275D-316006-350-015.jpg,,"Style No : 316005 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'B' monogram charm bracelet",3.50
'c' Monogram Charm Bracelet,JEWELRY;BRACELET/CHARM,images/20160819/CB07038-SB-B-1.25L-275D-316005-350-015.jpg,,"Style No : 316006 Color : Silver Burnished Theme : Monogram, Pearl  Size : 1.25"" H, 2.75"" D 'C' monogram charm bracelet",3.50
Metal Cactus Stretch Bracelet With Tassel,JEWELRY;BRACELET/CHARM,images/20160831/SB1007-SB-2H-STR-317299-450-015.jpg,,"Style No : 317299 Color : Silver Burnished Theme : Cactus, Tassel  Size : 2"" H Stretchable Metal cactus stretch bracelet with tassel",4.50
Metal Cactus Stretch Bracelet With Tassel,JEWELRY;BRACELET/CHARM,images/20160831/SB1007-OG-2H-STR-317297-450-015.jpg,,"Style No : 317297 Color : Patina Verdigris Theme : Cactus, Tassel  Size : 2"" H Stretchable Metal cactus stretch bracelet with tassel",4.50
"""merry Christmas"" Snowman & Tree Stretch Bracelet",JEWELRY;BRACELET/STRETCH,images/20160827/SB06924-AS-MUL-05H-STR-316947-425-015.jpg,,"Style No : 316947 Color : Antique Silver, Multi Theme : Christmas  Size : 0.5"" H Stretchable ""Merry Christmas"" snowman & tree stretch bracelet",4.25
"""noel"" Angel Wings & Pearl Charm Stretch Bracelet",JEWELRY;BRACELET/CHARM,images/20160827/SB06923-AS-PRL-12H-STR-316946-350-015.jpg,,"Style No : 316946 Color : Antique Silver, Cream Theme : Angel & Wings, Christmas, Pearl  Size : 1.2"" H Stretchable ""Noel"" angel wings & pearl charm stretch bracelet",3.50
't' Pearl & Filigree Metal Beaded Monogram Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-T-AG-175H-ST-425-015-314641.jpg,,"Style No : 314641 Color : Antique Gold Theme : Filigree  SIZE: 1.75"" H  STRETCHABLE 'T' PEARL & FILIGREE METAL BEADED Monogram BRACELET",4.25
'p' Pearl & Filigree Metal Beaded Monogram Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-P-AG-175H-ST-425-015-314651.jpg,,"Style No : 314651 Color : Antique Gold Theme : Filigree  SIZE: 1.75"" H  STRETCHABLE 'P' PEARL & FILIGREE METAL BEADED Monogram BRACELET",4.25
'n' Pearl & Filigree Metal Beaded Monogram Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-N-AS-175H-ST-425-015-314654.jpg,,"Style No : 314654 Color : Antique Silver Theme : Filigree  SIZE: 1.75"" H  STRETCHABLE 'N' PEARL & FILIGREE METAL BEADED Monogram BRACELET",4.25
'h' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-H-AG-175H-ST-425-015-314663.jpg,,"Style No : 314663 Color : Antique Gold Theme : Filigree  Size : 1.75"" H STRETCHABLE 'H' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
'h' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-H-AS-175H-ST-425-015-314664.jpg,,"Style No : 314664 Color : Antique Silver Theme : Filigree  Size : 1.75"" H STRETCHABLE 'H' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
'g' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-G-AG-175H-ST-425-015-314665.jpg,,"Style No : 314665 Color : Antique Gold Theme : Filigree  Size : 1.75"" H STRETCHABLE 'G' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
'e' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-E-AS-175H-ST-425-015-314668.jpg,,"Style No : 314668 Color : Antique Silver Theme : Filigree  Size : 1.75"" H STRETCHABLE 'E' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
'b' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-B-AG-175H-ST-425-015-314673.jpg,,"Style No : 314673 Color : Antique Gold Theme : Filigree  Size : 1.75"" H STRETCHABLE 'B' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
'a' Monogram Charm Pearl & Filigree Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20160811/SB06901-A-AG-175H-ST-425-015-314675.jpg,,"Style No : 314675 Color : Antique Gold Theme : Filigree  Size : 1.75"" H STRETCHABLE 'A' MONOGRAM CHARM PEARL & FILIGREE STRETCH BRACELET",4.25
Cross Charm Bracelet,JEWELRY;BRACELET/FASHION,images/20160826/FB03502-GL-BRN-6_2L-174822-300-01.jpg,images/20160826/des_img/FB03502-GL-BRN-6_2L-174822-300-01-1.jpg,"Style No : 174822 Color : Brown, Gold Theme : Cross  Size : 6"" + 2"" L Cross charm bracelet",3.00
Oval Crystal Rhinestone Stretch Hand Chain Bracelet,JEWELRY;BRACELET/EVENING,images/20160825/EVB5814-B-JT-55H-35H-STR-07H-STR-316684-900-025.jpg,,"Style No : 316684 Color : Black, Hematite  Size : 5.5"" H, 3.5"" H / Stretchable Ring Size : 0.7"" H / Stretchable One side only Oval crystal rhinestone stretch hand chain bracelet",9.00
Crystal Rhinestone Teardrop Stretch Hand Chain Bracelet,JEWELRY;BRACELET/EVENING,images/20160825/EVB5829-B-BK-6H-4H-STR-07H-STR-316692-825-03.jpg,,"Style No : 316692 Color : Black, Hematite  Size : 6"" H, 4"" H / Stretchable Ring Size : 0.7"" H / Stretchable One side only Crystal rhinestone teardrop stretch hand chain bracelet",8.25
Crystal Rhinestone Stretch Hand Chain Bracelet,JEWELRY;BRACELET/EVENING,images/20160825/EVB5812-B-RD-6H-37H-STR-075H-STR-316677-975-025.jpg,,"Style No : 316677 Color : Hematite, Red  Size : 6"" H, 3.7"" H / Stretchable Ring Size : 0.75"" H / Stretchable One side only Crystal rhinestone stretch hand chain bracelet",9.75
Crystal Rhinestone Stretch Hand Chain Bracelet,JEWELRY;BRACELET/EVENING,images/20160825/EVB5812-B-JT-6H-37H-STR-075H-STR-316675-975-025.jpg,,"Style No : 316675 Color : Black, Hematite  Size : 6"" H, 3.7"" H / Stretchable Ring Size : 0.75"" H / Stretchable Crystal rhinestone stretch hand chain bracelet",9.75
Nautical Anchor Helm Charm Hook Bracelet,JEWELRY;BRACELET/FASHION,images/20140714/FB0717-RG-CR.jpg,images/20140714/des_img/FB0717-RG-CR-1.jpg,"Style No : 239034 Color : Rose Gold  Theme : Anchor  0.6"" HEIGHT 2.25"" DIAMETER NAUTICAL ANCHOR HELM CHARM HOOK BRACELET",3.00
Nautical Anchor Helm Charm Hook Bracelet,JEWELRY;BRACELET/FASHION,images/20140627/FB0717-RD-CR.jpg,images/20140627/des_img/FB0717-RD-CR-1.jpg,"Style No : 237994 Color : Rhodium, Clear Theme : Anchor  0.6"" HEIGHT 2.25"" DIAMETER NAUTICAL ANCHOR HELM CHARM HOOK BRACELET",3.00
Nautical Anchor Helm Charm Hook Bracelet,JEWELRY;BRACELET/FASHION,images/20140714/FB0717-GD-RED.jpg,images/20140714/des_img/FB0717-GD-RED-1.jpg,"Style No : 239032 Color : Red, Gold Theme : Anchor  0.6"" HEIGHT 2.25"" DIAMETER NAUTICAL ANCHOR HELM CHARM HOOK BRACELET",3.00
Pearl Abstract Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20160824/CFB6317-RD-PL-15H-CUFF-316495-350-01.jpg,,"Style No : 316495 Color : Cream, Rhodium Theme : Pearl  Size : 1.5"" H Cuff Pearl abstract cuff bracelet",3.50
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1291-GD-RD-15H-ADJ-316384-375-01.jpg,images/20160823/des_img/FB1291-GD-RD-15H-ADJ-316384-375-01-1.jpg,"Style No : 316384 Color : Gold, Rhodium  Size : 1.5"" H Adjustable Druzy accented faux leather cinch bracelet",3.75
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1291-GD-GRY-15H-ADJ-316381-375-01.jpg,images/20160823/des_img/FB1291-GD-GRY-15H-ADJ-316381-375-01-1.jpg,"Style No : 316381 Color : Gray  Size : 1.5"" H Adjustable Druzy accented faux leather cinch bracelet",3.75
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1291-GD-CR-15H-ADJ-316380-375-01.jpg,images/20160823/des_img/FB1291-GD-CR-15H-ADJ-316380-375-01-1.jpg,"Style No : 316380 Color : Clear, Gold  Size : 1.5"" H Adjustable Druzy accented faux leather cinch bracelet",3.75
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1291-GD-BRN-15H-ADJ-316379-375-01.jpg,images/20160823/des_img/FB1291-GD-BRN-15H-ADJ-316379-375-01-1.jpg,"Style No : 316379 Color : Brown, Gold  Size : 1.5"" H Adjustable Druzy accented faux leather cinch bracelet",3.75
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1289-GD-GRY-1H-ADJ-316374-300-01.jpg,images/20160823/des_img/FB1289-GD-GRY-1H-ADJ-316374-300-01-1.jpg,"Style No : 316374 Color : Gray  Size : 1"" H Adjustable Druzy accented faux leather cinch bracelet",3.00
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1289-GD-CR-1H-ADJ-316373-300-01.jpg,images/20160823/des_img/FB1289-GD-CR-1H-ADJ-316373-300-01-1.jpg,"Style No : 316373 Color : Clear, Gold  Size : 1"" H Adjustable Druzy accented faux leather cinch bracelet",3.00
Druzy Accented Faux Leather Cinch Bracelet,JEWELRY;BRACELET/ADJUSTABLE,images/20160823/FB1289-GD-BRN-1H-ADJ-316372-300-01.jpg,images/20160823/des_img/FB1289-GD-BRN-1H-ADJ-316372-300-01-1.jpg,"Style No : 316372 Color : Brown, Gold  Size : 1"" H Adjustable Druzy accented faux leather cinch bracelet",3.00
Hinged Metal Bracelet,JEWELRY;BRACELET/METAL,images/20110228/MB8680-MGD-CL-15H-225D-Hinged-123481-400-015.jpg,images/20110228/des_img/MB8680-MGD-CL-15H-225D-Hinged-123481-400-015-1.jpg,"Style No : 123481 Color : Matte gold, Clear  1.5"" HEIGHT 2.25"" DIAMETER HINGED Hinged metal bracelet",4.00
Hinged Metal Bracelet,JEWELRY;BRACELET/METAL,images/20120202/MB8680-MSV-CL-15H-225D-Hinged-158027-400-015.jpg,images/20120202/des_img/MB8680-MSV-CL-15H-225D-Hinged-158027-400-015-1.jpg,"Style No : 158027 Color : Clear, Matte Silver  1.5"" height 2.25"" diameter hinged closure Hinged metal bracelet",4.00
"""john 3:16"" Metal Stretch Bracelet",JEWELRY;BRACELET/RELIGIOUS,images/20160823/RB8389-AS-04H-STR-316328-350-015.jpg,images/20160823/des_img/RB8389-AS-04H-STR-316328-350-015-1.jpg,"Style No : 316328 Color : Antique Silver Theme : Religious  Size : 0.4"" H Stretchable ""John 3:16"" metal stretch bracelet",3.50
Metal Chain Link Bracelet,JEWELRY;BRACELET/METAL,images/20121116/LB0386-HMT-075H-8_2L-185130-600-015.jpg,,"Style No : 185130 Color : Hematite  Size : 0.75"" H, 8"" + 2"" L Metal chain link bracelet",5.25
Diamond Shape Crystal Link Toggle Bracelet,JEWELRY;BRACELET/LINK,images/20130415/LB37-G-MU-15H-7_15L-197466-425-015.jpg,,"Style No : 197466 Color : Multi, Gold  Size : 1.5"" H, 7"" + 1.5"" L Diamond shape crystal link toggle bracelet",4.25
Metal Cross Beaded Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20120913/SB03916-GD-BL-14H-STR-179668-200-015.jpg,,"Style No : 179668 Color : Gold, Blue Theme : Cross, Wood  Size : 1.4"" H Stretchable Metal cross beaded stretch bracelet",2.00
Pave Bow Heart Charm Faux Leather Bangle Bracelet,JEWELRY;BRACELET/FASHION,images/20130208/FB71-G-RD-125H-25D-191807-450-01.jpg,images/20130208/des_img/FB71-G-RD-125H-25D-191807-450-01-1.jpg,"Style No : 191807 Color : Red Theme : Bow  1.25""H, 2.5""D PAVE BOW HEART CHARM FAUX LEATHER BANGLE BRACELET",2.00
Crystal Snowflake Beaded Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20121004/SB0217-GD-PP-075H-STR-181760-250-01.jpg,,"Style No : 181760 Color : Gold, Purple  Theme : Christmas, Snowflake  Size : 0.75"" H Stretchable Lead and Nickel Compliant Crystal Snowflake Beaded Stretch Bracelet",2.50
"""daughter's Blessing"" Cross Hook Bracelet With Pearl Charm",JEWELRY;BRACELET/MESSAGE,images/20160822/MSB07043-AG-PRL-075H-225D-316247-275--015.jpg,images/20160822/des_img/MSB07043-AG-PRL-075H-225D-316247-275--015-1.jpg,"Style No : 316247 Color : Cream, Antique Gold Theme : Cross, Pearl  Size : 0.75"" H, 2.25"" D ""Daughter's blessing"" cross hook bracelet with pearl charm",2.75
"""a Daughter Is A Special Gift"" Stretch Bracelet",JEWELRY;BRACELET/MESSAGE,images/20160708/MSB4915-AS-DK-04H-STR-127703-350-015.jpg,images/20160708/des_img/MSB4915-AS-DK-04H-STR-127703-350-015-1.jpg,"Style No : 127703 Color : Multi, Antique Silver  Size : 0.4"" H Stretchable ""A daughter is a special gift"" stretch bracelet",3.50
"""forever Family"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4161-GD-02H-25D-300974-300-01-.jpg,images/20160407/des_img/MSB4161-GD-02H-25D-300974-300-01-1.jpg,"Style No : 300974 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Forever family"" Thin Metal Hook Bracelet",3.50
"""forever Family"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4161-RG-02H-25D-300975-300-01-.jpg,images/20160407/des_img/MSB4161-RG-02H-25D-300975-300-01-1.jpg,"Style No : 300975 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Forever family"" Thin Metal Hook Bracelet",3.50
"""forever Family"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4161-RH-02H-25D-300976-300-01-.jpg,images/20160407/des_img/MSB4161-RH-02H-25D-300976-300-01-1.jpg,"Style No : 300976 Color : Rhodium Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Forever family"" Thin Metal Hook Bracelet",3.50
"""she Believed She Could"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4164-GD-02H-25D-300980-300-01-.jpg,images/20160407/des_img/MSB4164-GD-02H-25D-300980-300-01-1.jpg,"Style No : 300980 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""She believed she could"" Thin Metal Hook Bracelet",3.50
"""she Believed She Could"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4164-RG-02H-25D-300981-300-01-.jpg,images/20160407/des_img/MSB4164-RG-02H-25D-300981-300-01-1.jpg,"Style No : 300981 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""She believed she could"" Thin Metal Hook Bracelet",3.50
"""she Believed She Could"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4164-RH-02H-25D-300982-300-01-.jpg,images/20160407/des_img/MSB4164-RH-02H-25D-300982-300-01-1.jpg,"Style No : 300982 Color : Rhodium Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""She believed she could"" Thin Metal Hook Bracelet",3.50
"""you're My Person"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4165-GD-02H-25D-300983-300-01-.jpg,images/20160407/des_img/MSB4165-GD-02H-25D-300983-300-01-1.jpg,"Style No : 300983 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""You're my person"" Thin Metal Hook Bracelet",3.50
"""you're My Person"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4165-RG-02H-25D-300984-300-01-.jpg,images/20160407/des_img/MSB4165-RG-02H-25D-300984-300-01-1.jpg,"Style No : 300984 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""You're my person"" Thin Metal Hook Bracelet",3.50
"""fearless"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160407/MSB4169-RH-02H-25D-300994-300-01-.jpg,images/20160407/des_img/MSB4169-RH-02H-25D-300994-300-01-1.jpg,"Style No : 300994 Color : Rhodium Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Fearless"" Thin Metal Hook Bracelet",3.50
"""dreams Come True"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160429/MSB4209-GD-02H-25D-303713-300-01-.jpg,images/20160429/des_img/MSB4209-GD-02H-25D-303713-300-01-1.jpg,"Style No : 303713 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Dreams come true"" thin metal hook bracelet",3.50
"""dreams Come True"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160712/MSB4209-RG-02H-25D-311089-300-01-.jpg,images/20160712/des_img/MSB4209-RG-02H-25D-311089-300-01-1.jpg,"Style No : 311089 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Dreams come true"" thin metal hook bracelet",3.50
"""dreams Come True"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160712/MSB4209-RH-02H-25D-311090-300-01-.jpg,images/20160712/des_img/MSB4209-RH-02H-25D-311090-300-01-1.jpg,"Style No : 311090 Color : Rhodium Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Dreams come true"" thin metal hook bracelet",3.50
"""never Give Up"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160712/MSB4210-GD-02H-25D-311091-300-01-.jpg,images/20160712/des_img/MSB4210-GD-02H-25D-311091-300-01-1.jpg,"Style No : 311091 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Never give up"" thin metal hook bracelet",3.50
"""never Give Up"" Thin Metal Hook Bracelet",JEWELRY;BRACELET/METAL,images/20160712/MSB4210-RG-02H-25D-311092-300-01-.jpg,images/20160712/des_img/MSB4210-RG-02H-25D-311092-300-01-1.jpg,"Style No : 311092 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) ""Never give up"" thin metal hook bracelet",3.50
