Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
"12pairs - 3""l Stainless Steel Metal Hoop Pin Catch Earrings",DZ PACKED;EARRINGS/,images/20200710/PKE3332-@GS@3L@482542@675@05.jpg,images/20200710/des_img/PKE3332-@GS@3L@482542@675@05@1.jpg,"Style No : 482542 Color : Gold, Rhodium  Size : 3"" L (80mm) Pin Catch 12Pairs - 3""L Stainless Steel Metal Hoop Pin Catch Earrings",6.75
Gold Dipped Cubic Zirconia Heart Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20191230/PDN6118-@R-CR@CZ-155_2L-02X025@469727@450@01.jpg,images/20191230/des_img/PDN6118-@R-CR@CZ-155_2L-02X025@469727@450@01@1.jpg,"Style No : 469727 Color : Clear, Rhodium Theme : Heart  Necklace Size : 15.5"" + 2"" L  Pendant Size : 0.2"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Gold Dipped Cubic Zirconia Heart Pendant Necklace",4.50
Gold Dipped Cz Cubic Zirconia Heart Love Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20191001/PDN6514-@G-CR@CZ-155_3-075X05@460605@600@01.jpg,images/20191001/des_img/PDN6514-@G-CR@CZ-155_3-075X05@460605@600@01@1.jpg,"Style No : 460605 Color : Clear, Gold Theme : Heart, Love  Necklace Size : 15.5"" + 3"" L  Pendant Size : 0.75"" X 0.5"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia Heart Love Pendant Necklace",6.00
White Gold Dipped Cz Cubic Zirconia Heart Love Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20191001/PDN6514-@R-CR@CZ-155_3-075X05@460606@600@01.jpg,images/20191001/des_img/PDN6514-@R-CR@CZ-155_3-075X05@460606@600@01@1.jpg,"Style No : 460606 Color : Clear, Rhodium Theme : Heart, Love  Necklace Size : 15.5"" + 3"" L  Pendant Size : 0.75"" X 0.5"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea White Gold Dipped CZ Cubic Zirconia Heart Love Pendant Necklace",6.00
Metal Heart Cut Out Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20191230/PDN1143-@RED@16_2L-08X1@469730@275@01.jpg,images/20191230/des_img/PDN1143-@RED@16_2L-08X1@469730@275@01@1.jpg,"Style No : 469730 Color : Gold, Red Theme : Heart  Necklace Size : 16"" + 2"" L Pendant Size : 0.8"" X 1"" Lead and Nickel Compliant Metal Heart Cut out Pendant Necklace",2.75
Colorful Wood Collar Necklace,JEWELRY;NECKLACE/FASHION,images/20200102/FN0672-@GL-BLU@18_3L-06L@470033@375@015.jpg,images/20200102/des_img/FN0672-@GL-BLU@18_3L-06L@470033@375@015@1.jpg,"Style No : 470033 Color : Blue, Gold, Yellow Theme : Wood  Necklace Size : 18"" + 3"" L  Decor Size : 0.6"" L Lead and Nickel Compliant Colorful Wood Collar Necklace",3.75
Colorful Wood Collar Necklace,JEWELRY;NECKLACE/FASHION,images/20200102/FN0672-@GL-BRN@18_3L-06L@470034@375@015.jpg,images/20200102/des_img/FN0672-@GL-BRN@18_3L-06L@470034@375@015@1.jpg,"Style No : 470034 Color : Brown, Gold, Green Theme : Wood  Necklace Size : 18"" + 3"" L  Decor Size : 0.6"" L Lead and Nickel Compliant Colorful Wood Collar Necklace",3.75
Colorful Wood Collar Necklace,JEWELRY;NECKLACE/FASHION,images/20200102/FN0672-@GL-GRN@18_3L-06L@470035@375@015.jpg,images/20200102/des_img/FN0672-@GL-GRN@18_3L-06L@470035@375@015@1.jpg,"Style No : 470035 Color : Gold, Green, Yellow Theme : Wood  Necklace Size : 18"" + 3"" L  Decor Size : 0.6"" L Lead and Nickel Compliant Colorful Wood Collar Necklace",3.75
Colorful Wood Collar Necklace,JEWELRY;NECKLACE/FASHION,images/20200102/FN0672-@GL-PNK@18_3L-06L@470036@375@015.jpg,images/20200102/des_img/FN0672-@GL-PNK@18_3L-06L@470036@375@015@1.jpg,"Style No : 470036 Color : Gold, Pink Theme : Wood  Necklace Size : 18"" + 3"" L  Decor Size : 0.6"" L Lead and Nickel Compliant Colorful Wood Collar Necklace",3.75
Colorful Wood Collar Necklace,JEWELRY;NECKLACE/FASHION,images/20200102/FN0672-@GL-YEL@18_3L-06L@470037@375@015.jpg,images/20200102/des_img/FN0672-@GL-YEL@18_3L-06L@470037@375@015@1.jpg,"Style No : 470037 Color : Gold, Yellow Theme : Wood  Necklace Size : 18"" + 3"" L  Decor Size : 0.6"" L Lead and Nickel Compliant Colorful Wood Collar Necklace",3.75
Semi Precious Pendant Metal Chain Link Necklace ,JEWELRY;NECKLACE/FASHION,images/20200102/PDN0662-@GL-GRY@18_2L-125X125@470030@600@02.jpg,images/20200102/des_img/PDN0662-@GL-GRY@18_2L-125X125@470030@600@02@1.jpg,"Style No : 470030 Color : Gold, Gray  Necklace Size : 18"" + 2"" L  Pendant Size : 1.25"" x 1.25"" Lead and Nickel Compliant Semi Precious Pendant Metal Chain Link Necklace",6.00
Chinese Zodiac Gold Dipped Cz Horse Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@HORSE-G@CZ-155_2L-05X03@469964@525@01.jpg,images/20200102/des_img/PDN1678-@HORSE-G@CZ-155_2L-05X03@469964@525@01@1.jpg,"Style No : 469964 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac Gold Dipped CZ Horse Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Horse Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@HORSE-R@CZ-155_2L-05X03@469976@525@01.jpg,images/20200102/des_img/PDN1678-@HORSE-R@CZ-155_2L-05X03@469976@525@01@1.jpg,"Style No : 469976 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.3"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Horse Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Ox Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@OX-G@CZ-155_2L-05X025@469966@525@01.jpg,images/20200102/des_img/PDN1678-@OX-G@CZ-155_2L-05X025@469966@525@01@1.jpg,"Style No : 469966 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Ox Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Ox Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@OX-R@CZ-155_2L-05X025@469978@525@01.jpg,images/20200102/des_img/PDN1678-@OX-R@CZ-155_2L-05X025@469978@525@01@1.jpg,"Style No : 469978 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Ox Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Dragon Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@DRAGON-G@CZ-155_2L-025X05@469963@525@01.jpg,images/20200102/des_img/PDN1678-@DRAGON-G@CZ-155_2L-025X05@469963@525@01@1.jpg,"Style No : 469963 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.25"" x 0.5"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Dragon Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Dragon Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@DRAGON-R@CZ-155_2L-025X05@469975@525@01.jpg,images/20200102/des_img/PDN1678-@DRAGON-R@CZ-155_2L-025X05@469975@525@01@1.jpg,"Style No : 469975 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.25"" x 0.5"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Dragon Pendant Necklace",5.25
"Chinese Zodiac Gold Dipped Cz Tiger Pendant Necklace 
",JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@TIGER-G@CZ-155_2L-05X025@469973@525@01.jpg,images/20200102/des_img/PDN1678-@TIGER-G@CZ-155_2L-05X025@469973@525@01@1.jpg,"Style No : 469973 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Tiger Pendant Necklace",5.25
"Chinese Zodiac White Gold Dipped Cz Tiger Pendant Necklace 
",JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@TIGER-R@CZ-155_2L-05X025@469985@525@01.jpg,images/20200102/des_img/PDN1678-@TIGER-R@CZ-155_2L-05X025@469985@525@01@1.jpg,"Style No : 469985 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Tiger Pendant Necklace",5.25
"Chinese Zodiac Gold Dipped Cz Dog Pendant Necklace 

",JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@DOG-G@CZ-155_2L-04X025@469962@525@01.jpg,images/20200102/des_img/PDN1678-@DOG-G@CZ-155_2L-04X025@469962@525@01@1.jpg,"Style No : 469962 Color : Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Dog Pendant Necklace",5.25
"Chinese Zodiac White Gold Dipped Cz Dog Pendant Necklace 

",JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@DOG-R@CZ-155_2L-04X025@469974@525@01.jpg,images/20200102/des_img/PDN1678-@DOG-R@CZ-155_2L-04X025@469974@525@01@1.jpg,"Style No : 469974 Color : Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Dog Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Snake Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@SNAKE-G@CZ-155_2L-065X025@469972@525@01.jpg,images/20200102/des_img/PDN1678-@SNAKE-G@CZ-155_2L-065X025@469972@525@01@1.jpg,"Style No : 469972 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.65"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Snake Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Snake Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@SNAKE-R@CZ-155_2L-065X025@469984@525@01.jpg,images/20200102/des_img/PDN1678-@SNAKE-R@CZ-155_2L-065X025@469984@525@01@1.jpg,"Style No : 469984 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.65"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Snake Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Sheep Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@SHEEP-G@CZ-155_2L-04X04@469971@525@01.jpg,images/20200102/des_img/PDN1678-@SHEEP-G@CZ-155_2L-04X04@469971@525@01@1.jpg,"Style No : 469971 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac Gold Dipped CZ Sheep Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Sheep Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@SHEEP-R@CZ-155_2L-04X04@469983@525@01.jpg,images/20200102/des_img/PDN1678-@SHEEP-R@CZ-155_2L-04X04@469983@525@01@1.jpg,"Style No : 469983 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac White Gold Dipped CZ Sheep Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Rooster Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@ROOSTER-G@CZ-155_2L-04X03@469970@525@01.jpg,images/20200102/des_img/PDN1678-@ROOSTER-G@CZ-155_2L-04X03@469970@525@01@1.jpg,"Style No : 469970 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac Gold Dipped CZ Rooster Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Rooster Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@ROOSTER-R@CZ-155_2L-04X03@469982@525@01.jpg,images/20200102/des_img/PDN1678-@ROOSTER-R@CZ-155_2L-04X03@469982@525@01@1.jpg,"Style No : 469982 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac White Gold Dipped CZ Rooster Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Rat Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@RAT-G@CZ-155_2L-04X025@469969@525@01.jpg,images/20200102/des_img/PDN1678-@RAT-G@CZ-155_2L-04X025@469969@525@01@1.jpg,"Style No : 469969 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.25"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac Gold Dipped CZ Rat Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Rat Pendant Necklace,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@RAT-R@CZ-155_2L-04X025@469981@525@01.jpg,images/20200102/des_img/PDN1678-@RAT-R@CZ-155_2L-04X025@469981@525@01@1.jpg,"Style No : 469981 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.25"" Lead and Nickel Compliant Made In Korea Gold Dipped CZ Cubic Zirconia  Chinese Zodiac White Gold Dipped CZ Rat Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Rabbit Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@RABBIT-G@CZ-155_2L-025X04@469968@525@01.jpg,images/20200102/des_img/PDN1678-@RABBIT-G@CZ-155_2L-025X04@469968@525@01@1.jpg,"Style No : 469968 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.25"" x 0.4"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Rabbit Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Rabbit Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@RABBIT-R@CZ-155_2L-025X04@469980@525@01.jpg,images/20200102/des_img/PDN1678-@RABBIT-R@CZ-155_2L-025X04@469980@525@01@1.jpg,"Style No : 469980 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.25"" x 0.4"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Rabbit Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Pig Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@PIG-G@CZ-155_2L-05X025@469967@525@01.jpg,images/20200102/des_img/PDN1678-@PIG-G@CZ-155_2L-05X025@469967@525@01@1.jpg,"Style No : 469967 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Pig Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Pig Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@PIG-R@CZ-155_2L-05X025@469979@525@01.jpg,images/20200102/des_img/PDN1678-@PIG-R@CZ-155_2L-05X025@469979@525@01@1.jpg,"Style No : 469979 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.5"" x 0.25"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Pig Pendant Necklace",5.25
Chinese Zodiac Gold Dipped Cz Monkey Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@MONKEY-G@CZ-155_2L-04X04@469965@525@01.jpg,images/20200102/des_img/PDN1678-@MONKEY-G@CZ-155_2L-04X04@469965@525@01@1.jpg,"Style No : 469965 Color : Clear, Gold Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.4"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac Gold Dipped CZ Monkey Pendant Necklace",5.25
Chinese Zodiac White Gold Dipped Cz Monkey Pendant Necklace ,JEWELRY;NECKLACE/PENDANT,images/20200102/PDN1678-@MONKEY-R@CZ-155_2L-04X04@469977@525@01.jpg,images/20200102/des_img/PDN1678-@MONKEY-R@CZ-155_2L-04X04@469977@525@01@1.jpg,"Style No : 469977 Color : Clear, Rhodium Theme : Animal, Zodiac  Necklace Size: 15.5"" + 2"" L  Pendant Size : 0.4"" x 0.4"" CZ Cubic Zirconia  Gold Dipped Lead and Nickel Compliant Made In Korea Chinese Zodiac White Gold Dipped CZ Monkey Pendant Necklace",5.25
Two Tone Metal Floral Pendant Necklace ,JEWELRY;NECKLACE/METAL,images/20200102/PDN4064-@WG-WS@17_3L-14X14@469897@300@015.jpg,images/20200102/des_img/PDN4064-@WG-WS@17_3L-14X14@469897@300@015@1.jpg,"Style No : 469897 Color : Worn Gold, Worn Silver Theme : Flower & Leaf  Necklace Size : 17"" + 3"" L  Pendant Size : 1.4"" x 1.4"" Lead and Nickel Compliant Two Tone Metal Floral Pendant Necklace",3.00
Two Tone Metal Floral Pendant Necklace ,JEWELRY;NECKLACE/METAL,images/20200102/PDN4064-@WS-WG@17_3L-14X14@469898@300@015.jpg,images/20200102/des_img/PDN4064-@WS-WG@17_3L-14X14@469898@300@015@1.jpg,"Style No : 469898 Color : Worn Gold, Worn Silver Theme : Flower & Leaf  Necklace Size : 17"" + 3"" L  Pendant Size : 1.4"" x 1.4"" Lead and Nickel Compliant Two Tone Metal Floral Pendant Necklace",3.00
Two Tone Metal Twist Trim Seahorse Pendant Necklace,JEWELRY;NECKLACE/METAL,images/20200102/PDN4540-@WG-WS@17_3L-075X075@469894@275@015.jpg,images/20200102/des_img/PDN4540-@WG-WS@17_3L-075X075@469894@275@015@1.jpg,"Style No : 469894 Color : Two Tone Theme : Animal, Sea Life, Seahorse  Necklace Size : 17"" + 3"" L  Pendant Size : 0.75"" x 0.75"" Lead and Nickel Compliant Two Tone Metal Twist Trim Seahorse Pendant Necklace",2.75
Two Tone Metal Twist Trim Anchor Pendant Necklace,JEWELRY;NECKLACE/METAL,images/20200102/PDN4542-@WG-WS@17_3L-075X075@469896@275@015.jpg,images/20200102/des_img/PDN4542-@WG-WS@17_3L-075X075@469896@275@015@1.jpg,"Style No : 469896 Color : Two Tone Theme : Anchor  Necklace Size : 17"" + 3"" L  Pendant Size : 0.75"" x 0.75"" Lead and Nickel Compliant Two Tone Metal Twist Trim Anchor Pendant Necklace",2.75
American Flag Pendant Necklace ,JEWELRY;NECKLACE/FASHION,images/20191227/PDN04658-@SV-MUL@18_3L-12X12-075L@469629@450@015.jpg,images/20191227/des_img/PDN04658-@SV-MUL@18_3L-12X12-075L@469629@450@015@1.jpg,"Style No : 469629 Color : Multi, Silver Theme : Flag, Patriotic  Necklace Size : 18"" + 3"" L  Pendant Size : 1.2"" x 1.2"" Earring Size : 0.75"" L Lead and Nickel Compliant American Flag Pendant Necklace",4.50
Snake Metal Pendant Layered Necklace ,JEWELRY;NECKLACE/METAL,images/20200102/MN4535-@WS@16_3L-35L@469891@300@015.jpg,images/20200102/des_img/MN4535-@WS@16_3L-35L@469891@300@015@1.jpg,"Style No : 469891 Color : Worn Silver Theme : Reptile  Necklace Size : 16"" + 3"" L  Decor Size : 3.5"" L Lead and Nickel Compliant Snake Metal Pendant Layered Necklace",3.00
Multi Bead Collar Necklace ,JEWELRY;NECKLACE/FASHION,images/20191227/FN0256-@RBR@14_3L-03L@469549@300@015.jpg,images/20191227/des_img/FN0256-@RBR@14_3L-03L@469549@300@015@1.jpg,"Style No : 469549 Color : Clear, Purple   Necklace Size : 14"" + 3"" L  Decor Size : 0.3"" L Lead and Nickel Compliant Multi Bead Collar Necklace",3.00
Coil Wire Textured Metal Pendant Drop Necklace ,JEWELRY;NECKLACE/METAL,images/20191227/MN176-@GD-SV@17_3L-075X275-25L@469671@525@015.jpg,images/20191227/des_img/MN176-@GD-SV@17_3L-075X275-25L@469671@525@015@1.jpg,"Style No : 469671 Color : Gold, Silver  Necklace Size : 17"" + 3"" L  Pendant Size : 0.75"" x 2.75""  Earring Size : 2.5"" L Lead and Nickel Compliant Coil Wire Textured Metal Pendant Drop Necklace",5.25
Coil Wire Textured Metal Pendant Drop Necklace ,JEWELRY;NECKLACE/METAL,images/20191227/MN176-@SV-GD@17_3L-075X275-25L@469672@525@015.jpg,images/20191227/des_img/MN176-@SV-GD@17_3L-075X275-25L@469672@525@015@1.jpg,"Style No : 469672 Color : Gold, Silver  Necklace Size : 17"" + 3"" L  Pendant Size : 0.75"" x 2.75""  Earring Size : 2.5"" L Lead and Nickel Compliant Coil Wire Textured Metal Pendant Drop Necklace",5.25
Patterned Antique Metal Pendant Multi Layered Necklace  ,JEWELRY;NECKLACE/METAL,images/20191227/PDN100-@AG@175_3L-12X225-2L@469694@375@02.jpg,images/20191227/des_img/PDN100-@AG@175_3L-12X225-2L@469694@375@02@1.jpg,"Style No : 469694 Color : Antique Gold  Necklace Size : 17.5"" + 3"" L  Pendant Size : 1.2"" x 2.25""  Earring Size : 2"" L Lead and Nickel Compliant Patterned Antique Metal Pendant Multi Layered Necklace",3.75
Patterned Antique Metal Pendant Multi Layered Necklace  ,JEWELRY;NECKLACE/METAL,images/20191227/PDN100-@OG@175_3L-12X225-2L@469696@375@02.jpg,images/20191227/des_img/PDN100-@OG@175_3L-12X225-2L@469696@375@02@1.jpg,"Style No : 469696 Color : Patina Verdigris  Necklace Size : 17.5"" + 3"" L  Pendant Size : 1.2"" x 2.25""  Earring Size : 2"" L Lead and Nickel Compliant Patterned Antique Metal Pendant Multi Layered Necklace",3.75
Irregular Metal Open Circle Pendant Multi Layered Necklace  ,JEWELRY;NECKLACE/METAL,images/20191227/MN102-@GD@175_3L-225X24-15L@469692@375@02.jpg,images/20191227/des_img/MN102-@GD@175_3L-225X24-15L@469692@375@02@1.jpg,"Style No : 469692 Color : Gold  Necklace Size : 17.5"" + 3"" L  Pendant Size : 2.25"" x 2.4""  Earring Size : 1.5"" L Lead and Nickel Compliant Irregular Metal Open Circle Pendant Multi Layered Necklace",3.75
"
Coil Wire Hammered Metal Open Circle Pendant Necklace ",JEWELRY;NECKLACE/METAL,images/20191227/PDN103-@WG-WS@18_3L-125X175@469638@350@015.jpg,images/20191227/des_img/PDN103-@WG-WS@18_3L-125X175@469638@350@015@1.jpg,"Style No : 469638 Color : Worn Gold, Worn Silver  Necklace Size : 18"" + 3"" L  Pendant Size : 1.25"" x 1.75"" Lead and Nickel Compliant Coil Wire Hammered Metal Open Circle Pendant Necklace",3.50
"
Coil Wire Triple Hammered Metal Pendant Necklace ",JEWELRY;NECKLACE/METAL,images/20191227/PDN101-@WG-WS@17_3L-11X2@469635@350@01.jpg,images/20191227/des_img/PDN101-@WG-WS@17_3L-11X2@469635@350@01@1.jpg,"Style No : 469635 Color : Worn Gold, Worn Silver  Necklace Size : 17"" + 3"" L  Pendant Size : 1.1"" x 2"" Lead and Nickel Compliant Coil Wire Triple Hammered Metal Pendant Necklace",3.50
Coil Wire Metal Pendant Necklace ,JEWELRY;NECKLACE/METAL,images/20191227/MN1202-@WG@30_3L-06X1-14L@469697@300@01.jpg,images/20191227/des_img/MN1202-@WG@30_3L-06X1-14L@469697@300@01@1.jpg,"Style No : 469697 Color : Worn Gold  Necklace Size : 30"" + 3"" L  Pendant Size : 0.6"" x 1"" Lead and Nickel Compliant Coil Wire Metal Pendant Necklace",3.00
Coil Wire Metal Pendant Necklace ,JEWELRY;NECKLACE/METAL,images/20191227/MN1202-@WS@30_3L-06X1-14L@469698@300@01.jpg,images/20191227/des_img/MN1202-@WS@30_3L-06X1-14L@469698@300@01@1.jpg,"Style No : 469698 Color : Worn Silver  Necklace Size : 30"" + 3"" L  Pendant Size : 0.6"" x 1"" Lead and Nickel Compliant Coil Wire Metal Pendant Necklace",3.00
"
Coil Wire Metal Pendant Long Necklace ",JEWELRY;NECKLACE/METAL,images/20191227/LN1603-@SB-RGB@31_3L-1X275@469684@300@015.jpg,images/20191227/des_img/LN1603-@SB-RGB@31_3L-1X275@469684@300@015@1.jpg,"Style No : 469684 Color : Rose Gold Burnished, Silver Burnished  Necklace Size : 31"" + 3"" L  Pendant Size : 1"" x 2.75"" Lead and Nickel Compliant Coil Wire Metal Pendant Long Necklace",3.00
"
Coil Wire Metal Pendant Long Necklace ",JEWELRY;NECKLACE/METAL,images/20191227/LN1603-@RGB-SB@31_3L-1X275@469685@300@015.jpg,images/20191227/des_img/LN1603-@RGB-SB@31_3L-1X275@469685@300@015@1.jpg,"Style No : 469685 Color : Rose Gold Burnished, Silver Burnished  Necklace Size : 31"" + 3"" L  Pendant Size : 1"" x 2.75"" Lead and Nickel Compliant Coil Wire Metal Pendant Long Necklace",3.00
